State,AreaID,yearmo,LOB,MEMB_CNT,AVG_AGE,PCT_F,RiskScore,TOTAL_ALLOWED_PMPM,IP_Allowed_PMPM,OP_Allowed_PMPM,PROF_Allowed_PMPM,RX_Allowed_PMPM,Other_Allowed_PMPM,MED_ADMT_CNT,FOP_WO_ED_CNT,ED_ADMT_CNT,UC_ADMT_CNT,PCP_VIST_CNT,SPEC_VIST_CNT,ALG_TST_CNT,ALG_IMT_CNT,E_TOTPOP,AREA_SQMI,E_HU,E_HH,E_UNEMP,E_NOHSDP,E_UNINSUR,E_AGE65,E_AGE17,E_LIMENG,E_MINRTY,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ
CA,CA11,201905,CLF,92,74.04347826,0.565217391,1.087532609,"$2,122.89 ",$818.09 ,$246.88 ,$909.57 ,$148.36 ,$0.00 ,2,0,0,0,32,32,0,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201905,CLF,1139,72.51712028,0.557506585,2.061645303,"$4,027.81 ","$1,044.33 ",$658.98 ,"$2,206.35 ",$118.16 ,$0.00 ,29,0,28,25,360,527,2,4,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201905,CLF,464,73.61422414,0.504310345,1.40575,"$3,584.12 ",$747.57 ,"$1,181.46 ","$1,535.38 ",$119.70 ,$0.00 ,2,0,12,4,111,163,1,6,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201905,CLF,688,76.05668605,0.566860465,1.091046512,"$2,515.69 ",$230.36 ,"$1,104.05 ",$914.65 ,$266.63 ,$0.00 ,4,0,15,16,142,205,3,7,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201905,CLF,95,76.42105263,0.663157895,1.422526316,"$5,325.94 ","$2,329.68 ","$1,655.60 ","$1,234.77 ",$105.89 ,$0.00 ,2,0,4,0,20,29,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201905,CLF,1532,74.97519582,0.572454308,1.138643603,"$4,269.30 ","$1,857.59 ","$1,027.73 ","$1,168.56 ",$215.42 ,$0.00 ,19,0,38,26,362,440,3,8,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201905,CLF,153,76.2875817,0.594771242,1.25954902,"$4,171.89 ","$1,729.06 ","$1,288.17 ","$1,011.91 ",$142.75 ,$0.00 ,3,0,6,2,39,37,0,0,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201905,CLF,319,75.27272727,0.592476489,1.225868339,"$4,246.00 ","$1,778.45 ","$1,058.58 ","$1,206.11 ",$202.87 ,$0.00 ,4,0,7,5,97,102,0,6,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201905,CLF,1052,74.86882129,0.545627376,1.160352662,"$2,875.26 ",$605.15 ,"$1,127.96 ",$959.49 ,$182.67 ,$0.00 ,8,1,26,21,238,268,0,7,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201905,CLF,1313,71.09748667,0.539223153,1.30290556,"$2,007.14 ",$601.17 ,$314.90 ,$760.56 ,$330.52 ,$0.00 ,14,1,67,5,299,339,0,1,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
CA,CA20,201905,CLF,165,73.08484849,0.563636364,1.201648485,"$5,380.90 ","$3,324.02 ","$1,201.80 ",$774.20 ,$80.89 ,$0.00 ,4,0,3,2,41,45,0,0,438530,821.7515515,156896,149067,15346,36031,23696,64390,98813,20223,269660,13520,4468,7695,7541,10444
CA,CA21,201905,CLF,296,76.10810811,0.581081081,1.218293919,"$2,749.42 ","$1,257.42 ",$650.60 ,$676.10 ,$165.30 ,$0.00 ,4,0,6,0,64,92,0,1,641847,2324.181643,263188,238371,17271,57501,43401,116457,130712,38050,249451,23427,13544,12933,11677,12597
CA,CA22,201905,CLF,83,75.57831325,0.506024096,1.098325301,"$1,448.23 ",$137.29 ,$355.87 ,$615.59 ,$339.48 ,$0.00 ,1,0,2,2,27,23,0,0,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201905,CLF,398,75.0201005,0.527638191,1.045927136,"$3,145.02 ","$1,078.57 ","$1,104.77 ",$758.34 ,$203.34 ,$0.00 ,3,0,8,3,68,78,1,2,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201905,CLF,334,74.28742515,0.508982036,1.114188623,"$3,229.72 ","$1,245.72 ",$940.63 ,$862.53 ,$180.83 ,$0.00 ,3,1,7,3,65,94,1,4,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
CA,CA25,201905,CLF,780,74.37692308,0.523076923,1.036651282,"$3,297.74 ","$1,276.93 ","$1,099.28 ",$741.14 ,$180.39 ,$0.00 ,7,0,16,3,140,145,0,3,470990,24672.40534,218386,187277,15591,36021,38019,90963,98766,8104,114440,8163,28551,6986,13481,12724
CA,CA3,201905,CLF,3096,71.42151163,0.543927649,1.312021641,"$2,110.17 ",$572.17 ,$657.59 ,$748.19 ,$132.22 ,$0.00 ,37,0,83,60,763,943,5,11,4518699,27266.44488,1549773,1348982,180356,553160,432652,561952,1186660,340581,3038969,129608,113905,106066,62893,91930
CA,CA4,201905,CLF,4432,74.5916065,0.566787004,1.281185244,"$3,017.22 ",$882.88 ,$911.07 ,"$1,016.96 ",$206.31 ,$0.00 ,46,0,117,63,1041,1530,5,24,13262234,4850.972611,4615697,4338482,441609,1781058,1352330,1739765,2957709,1601964,9307146,1149887,86507,469799,343744,220875
CA,CA5,201905,CLF,1517,75.98615689,0.550428477,1.219825972,"$4,422.11 ","$1,939.83 ",$954.13 ,"$1,288.27 ",$239.89 ,$0.00 ,12,1,38,13,395,564,2,11,848112,1842.466511,287498,271226,25853,88185,78474,123435,199599,77382,459811,31090,10988,17892,11400,12601
CA,CA6,201905,CLF,354,76.00282486,0.59039548,1.062785311,"$2,139.09 ",$656.17 ,$539.71 ,$773.80 ,$169.41 ,$0.00 ,0,0,10,5,82,106,0,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201905,CLF,1260,75.63888889,0.534920635,1.237046825,"$3,177.54 ",$599.46 ,"$1,292.34 ",$949.53 ,$336.22 ,$0.00 ,14,1,39,14,255,462,2,19,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
CA,CA8,201905,CLF,291,75.43986254,0.525773196,1.090890034,"$2,463.14 ","$1,108.90 ",$360.94 ,$771.35 ,$221.95 ,$0.00 ,5,0,10,8,63,95,0,1,281455,3300.636162,121095,105317,6175,17123,20715,52758,50492,9045,86881,7329,9630,3482,4557,16435
CA,CA9,201905,CLF,383,76.14099217,0.582245431,1.02678329,"$2,655.92 ","$1,048.81 ",$641.98 ,$703.17 ,$261.96 ,$0.00 ,5,0,10,3,105,103,0,1,433212,3281.719108,141155,126052,10475,78816,46650,55515,114125,75432,301974,14534,6567,17221,5984,17741
CA,CA1,201906,CLF,60802,73.49967106,0.575046874,1.131283313,"$1,170.50 ",$338.92 ,$222.16 ,$508.50 ,$100.92 ,$0.00 ,580,33,1368,1313,12446,18228,79,215,3302833,4208.762531,1204884,1118980,106962,286008,279602,439595,726344,216965,1787453,255366,42081,75015,61486,89451
CA,CA10,201906,CLF,195,73.42564103,0.507692308,1.570276923,"$1,968.08 ",$294.36 ,$584.47 ,$883.00 ,$206.25 ,$0.00 ,3,0,7,1,52,52,0,1,460477,4824.376542,147791,136106,18321,81345,44779,50391,143528,61208,326860,6561,10023,13317,8274,5426
CA,CA11,201906,CLF,92,74.15217391,0.565217391,1.087532609,"$1,324.32 ",$0.00 ,$232.07 ,$968.82 ,$123.42 ,$0.00 ,0,0,4,0,27,31,1,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201906,CLF,1139,72.59350307,0.557506585,2.061645303,"$2,811.41 ",$404.93 ,$440.33 ,"$1,844.42 ",$121.73 ,$0.00 ,10,0,34,18,329,478,0,3,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201906,CLF,464,73.66810345,0.504310345,1.40575,"$3,526.75 ",$738.30 ,"$1,099.42 ","$1,530.43 ",$158.60 ,$0.00 ,6,0,17,3,94,127,0,6,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201906,CLF,688,76.12354651,0.566860465,1.091046512,"$3,651.65 ","$1,576.13 ",$947.22 ,$934.69 ,$193.61 ,$0.00 ,11,1,18,16,136,189,0,8,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201906,CLF,95,76.49473684,0.663157895,1.422526316,"$1,944.15 ",$98.57 ,$934.13 ,$771.95 ,$139.51 ,$0.00 ,1,0,0,0,15,37,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201906,CLF,1532,75.03916449,0.572454308,1.138643603,"$2,945.35 ","$1,128.47 ",$871.83 ,$751.38 ,$193.66 ,$0.00 ,14,0,32,22,339,391,2,6,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201906,CLF,153,76.37254902,0.594771242,1.25954902,"$3,866.94 ","$1,368.17 ","$1,589.81 ",$738.18 ,$170.79 ,$0.00 ,2,0,4,4,47,33,0,0,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201906,CLF,319,75.37617555,0.592476489,1.225868339,"$4,707.43 ","$2,560.99 ",$604.47 ,"$1,341.68 ",$200.28 ,$0.00 ,8,0,6,9,83,86,0,6,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201906,CLF,1052,74.93060837,0.545627376,1.160352662,"$3,800.95 ","$1,548.10 ","$1,027.39 ","$1,047.22 ",$178.25 ,$0.00 ,13,0,39,12,225,275,0,7,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201906,CLF,1310,71.17709924,0.539694657,1.303664886,"$1,544.05 ",$331.37 ,$274.00 ,$612.86 ,$325.83 ,$0.00 ,12,0,65,5,281,324,0,1,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
CA,CA20,201906,CLF,165,73.21818182,0.563636364,1.201648485,"$5,326.47 ","$3,288.56 ","$1,037.20 ",$912.39 ,$88.32 ,$0.00 ,2,0,6,1,39,44,0,0,438530,821.7515515,156896,149067,15346,36031,23696,64390,98813,20223,269660,13520,4468,7695,7541,10444
CA,CA21,201906,CLF,296,76.16554054,0.581081081,1.218293919,"$3,061.70 ",$984.40 ,"$1,170.04 ",$783.10 ,$124.17 ,$0.00 ,2,0,11,6,81,92,0,2,641847,2324.181643,263188,238371,17271,57501,43401,116457,130712,38050,249451,23427,13544,12933,11677,12597
CA,CA22,201906,CLF,83,75.63855422,0.506024096,1.098325301,"$3,346.44 ","$1,714.04 ",$600.81 ,$826.31 ,$205.28 ,$0.00 ,4,0,4,3,12,16,0,0,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201906,CLF,398,75.1080402,0.527638191,1.045927136,"$2,578.55 ",$711.89 ,"$1,046.02 ",$642.21 ,$178.43 ,$0.00 ,4,0,15,7,67,88,0,3,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201906,CLF,334,74.38023952,0.508982036,1.114188623,"$1,666.10 ",$184.03 ,$914.07 ,$491.19 ,$76.80 ,$0.00 ,1,0,10,1,62,70,0,3,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
CA,CA25,201906,CLF,780,74.45512821,0.523076923,1.036651282,"$4,852.91 ","$2,640.98 ","$1,153.01 ",$899.24 ,$159.68 ,$0.00 ,8,0,30,6,136,139,0,4,470990,24672.40534,218386,187277,15591,36021,38019,90963,98766,8104,114440,8163,28551,6986,13481,12724
CA,CA3,201906,CLF,3096,71.49547804,0.543927649,1.312021641,"$2,218.81 ",$702.00 ,$698.73 ,$686.34 ,$131.73 ,$0.00 ,32,3,98,53,676,857,5,10,4518699,27266.44488,1549773,1348982,180356,553160,432652,561952,1186660,340581,3038969,129608,113905,106066,62893,91930
CA,CA4,201906,CLF,4433,74.66365892,0.566884728,1.281612001,"$3,591.43 ","$1,507.96 ",$840.33 ,"$1,064.35 ",$178.80 ,$0.00 ,52,0,109,61,970,1402,4,24,13262234,4850.972611,4615697,4338482,441609,1781058,1352330,1739765,2957709,1601964,9307146,1149887,86507,469799,343744,220875
CA,CA5,201906,CLF,1517,76.05207647,0.550428477,1.219825972,"$4,351.33 ","$1,954.26 ",$910.51 ,"$1,162.96 ",$323.59 ,$0.00 ,17,1,36,9,383,536,1,11,848112,1842.466511,287498,271226,25853,88185,78474,123435,199599,77382,459811,31090,10988,17892,11400,12601
CA,CA6,201906,CLF,354,76.08474576,0.59039548,1.062785311,"$2,746.78 ","$1,425.70 ",$400.58 ,$744.06 ,$176.43 ,$0.00 ,1,0,9,7,76,98,0,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201906,CLF,1260,75.7015873,0.534920635,1.237046825,"$4,916.00 ","$2,332.36 ","$1,211.80 ","$1,078.68 ",$293.16 ,$0.00 ,19,0,45,8,260,415,2,18,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
CA,CA8,201906,CLF,291,75.52920962,0.525773196,1.090890034,"$3,647.52 ","$1,126.80 ",$710.29 ,"$1,643.17 ",$167.26 ,$0.00 ,3,1,11,4,65,87,2,1,281455,3300.636162,121095,105317,6175,17123,20715,52758,50492,9045,86881,7329,9630,3482,4557,16435
CA,CA9,201906,CLF,383,76.21409922,0.582245431,1.02678329,"$1,851.51 ",$475.14 ,$626.67 ,$537.88 ,$211.81 ,$0.00 ,1,0,10,6,91,97,0,1,433212,3281.719108,141155,126052,10475,78816,46650,55515,114125,75432,301974,14534,6567,17221,5984,17741
CA,CA1,201907,CLF,60801,73.57684907,0.575039884,1.131259996,"$1,273.17 ",$376.10 ,$237.13 ,$552.63 ,$107.31 ,$0.00 ,643,29,1397,1356,12984,19422,82,223,3302833,4208.762531,1204884,1118980,106962,286008,279602,439595,726344,216965,1787453,255366,42081,75015,61486,89451
CA,CA10,201907,CLF,195,73.50769231,0.507692308,1.570276923,"$1,776.10 ",$128.59 ,$749.75 ,$754.90 ,$142.87 ,$0.00 ,1,0,6,1,56,59,0,1,460477,4824.376542,147791,136106,18321,81345,44779,50391,143528,61208,326860,6561,10023,13317,8274,5426
CA,CA11,201907,CLF,92,74.20652174,0.565217391,1.087532609,"$2,176.02 ",$829.84 ,$261.46 ,$940.57 ,$144.14 ,$0.00 ,0,0,2,0,22,32,1,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201907,CLF,1139,72.67164179,0.557506585,2.061645303,"$3,814.27 ",$973.86 ,$738.93 ,"$1,974.94 ",$126.54 ,$0.00 ,15,0,32,17,348,494,1,4,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201907,CLF,464,73.74353448,0.504310345,1.40575,"$3,561.34 ","$1,256.81 ",$973.61 ,"$1,194.35 ",$136.57 ,$0.00 ,2,0,12,3,107,141,0,6,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201907,CLF,688,76.19912791,0.566860465,1.091046512,"$3,235.76 ","$1,192.28 ",$945.49 ,$847.51 ,$250.48 ,$0.00 ,9,0,12,12,150,204,0,8,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201907,CLF,95,76.6,0.663157895,1.422526316,"$4,880.69 ","$2,581.89 ","$1,336.69 ",$844.47 ,$117.64 ,$0.00 ,1,0,3,0,28,40,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201907,CLF,1532,75.11096606,0.572454308,1.138643603,"$3,666.75 ","$1,176.86 ","$1,397.87 ",$872.65 ,$219.37 ,$0.00 ,11,0,39,23,370,399,3,7,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201907,CLF,153,76.4379085,0.594771242,1.25954902,"$2,943.46 ",$783.96 ,$894.48 ,"$1,078.61 ",$186.41 ,$0.00 ,0,0,3,2,36,40,0,0,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201907,CLF,319,75.45141066,0.592476489,1.225868339,"$3,943.40 ","$1,992.36 ",$731.94 ,"$1,004.68 ",$214.41 ,$0.00 ,2,2,9,4,83,97,0,6,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201907,CLF,1052,75.00475285,0.545627376,1.160352662,"$3,645.61 ","$1,518.53 ",$982.47 ,$941.50 ,$203.10 ,$0.00 ,16,0,28,16,241,273,0,7,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201907,CLF,1311,71.25095347,0.53928299,1.30355225,"$1,984.96 ",$664.08 ,$301.38 ,$666.99 ,$352.51 ,$0.00 ,15,0,67,1,317,316,1,1,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
CA,CA20,201907,CLF,165,73.29090909,0.563636364,1.201648485,"$4,448.83 ","$2,542.94 ","$1,099.01 ",$719.38 ,$87.50 ,$0.00 ,2,0,1,1,37,45,0,0,438530,821.7515515,156896,149067,15346,36031,23696,64390,98813,20223,269660,13520,4468,7695,7541,10444
CA,CA21,201907,CLF,296,76.24324324,0.581081081,1.218293919,"$4,446.36 ","$2,018.99 ","$1,310.06 ",$952.36 ,$164.96 ,$0.00 ,0,1,7,2,76,86,0,2,641847,2324.181643,263188,238371,17271,57501,43401,116457,130712,38050,249451,23427,13544,12933,11677,12597
CA,CA22,201907,CLF,83,75.6746988,0.506024096,1.098325301,"$3,171.93 ","$1,556.58 ",$399.09 ,$901.83 ,$314.42 ,$0.00 ,3,0,2,2,19,25,0,0,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201907,CLF,398,75.18844221,0.527638191,1.045927136,"$2,086.74 ",$96.97 ,"$1,154.06 ",$604.93 ,$230.78 ,$0.00 ,1,0,17,1,80,100,1,4,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201907,CLF,334,74.45508982,0.508982036,1.114188623,"$3,447.74 ","$1,647.70 ",$937.68 ,$771.55 ,$90.82 ,$0.00 ,3,0,12,0,69,74,0,3,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
CA,CA25,201907,CLF,780,74.52692308,0.523076923,1.036651282,"$3,381.24 ","$1,309.76 ","$1,126.84 ",$791.63 ,$153.00 ,$0.00 ,3,0,16,2,152,155,0,4,470990,24672.40534,218386,187277,15591,36021,38019,90963,98766,8104,114440,8163,28551,6986,13481,12724
CA,CA3,201907,CLF,3097,71.56409429,0.543752018,1.311859864,"$2,412.84 ",$972.61 ,$568.80 ,$742.98 ,$128.44 ,$0.00 ,43,1,90,56,719,903,3,12,4518699,27266.44488,1549773,1348982,180356,553160,432652,561952,1186660,340581,3038969,129608,113905,106066,62893,91930
CA,CA4,201907,CLF,4433,74.72952854,0.566884728,1.281612001,"$3,228.11 ","$1,139.56 ",$804.00 ,"$1,101.67 ",$182.89 ,$0.00 ,58,2,122,64,1081,1493,10,24,13262234,4850.972611,4615697,4338482,441609,1781058,1352330,1739765,2957709,1601964,9307146,1149887,86507,469799,343744,220875
CA,CA5,201907,CLF,1517,76.1404087,0.550428477,1.219825972,"$4,343.08 ","$1,571.26 ","$1,125.78 ","$1,367.12 ",$278.92 ,$0.00 ,10,3,36,17,386,533,2,12,848112,1842.466511,287498,271226,25853,88185,78474,123435,199599,77382,459811,31090,10988,17892,11400,12601
CA,CA6,201907,CLF,354,76.16949153,0.59039548,1.062785311,"$3,241.41 ","$1,597.70 ",$573.25 ,$946.35 ,$124.11 ,$0.00 ,3,0,14,4,101,102,0,0,443738,2735.137621,156210,144962,13861,52042,46478,64775,99117,45552,244382,21169,6950,15410,8052,19863
CA,CA7,201907,CLF,1260,75.78253968,0.534920635,1.237046825,"$4,513.95 ","$2,063.34 ","$1,181.37 ",$992.67 ,$276.57 ,$0.00 ,19,0,49,13,237,384,0,15,883053,8132.256436,295756,267913,39056,139584,77216,92005,257750,84735,576023,15490,21557,24792,18281,31126
CA,CA8,201907,CLF,291,75.59106529,0.525773196,1.090890034,"$2,056.46 ",$98.45 ,$626.71 ,"$1,139.42 ",$191.88 ,$0.00 ,1,0,4,6,85,86,1,1,281455,3300.636162,121095,105317,6175,17123,20715,52758,50492,9045,86881,7329,9630,3482,4557,16435
CA,CA9,201907,CLF,383,76.2845953,0.582245431,1.02678329,"$2,442.54 ","$1,160.86 ",$440.57 ,$618.53 ,$222.58 ,$0.00 ,3,0,8,7,89,107,0,1,433212,3281.719108,141155,126052,10475,78816,46650,55515,114125,75432,301974,14534,6567,17221,5984,17741
CA,CA1,201908,CLF,60808,73.65236482,0.575039469,1.131260213,"$1,271.14 ",$375.76 ,$234.68 ,$564.44 ,$96.26 ,$0.00 ,635,30,1396,1297,13338,19236,77,218,3302833,4208.762531,1204884,1118980,106962,286008,279602,439595,726344,216965,1787453,255366,42081,75015,61486,89451
CA,CA10,201908,CLF,195,73.61025641,0.507692308,1.570276923,"$1,859.77 ",$289.95 ,$607.22 ,$731.54 ,$231.05 ,$0.00 ,1,0,6,0,55,54,1,1,460477,4824.376542,147791,136106,18321,81345,44779,50391,143528,61208,326860,6561,10023,13317,8274,5426
CA,CA11,201908,CLF,92,74.25,0.565217391,1.087532609,"$2,546.10 ",$973.21 ,$446.23 ,"$1,046.88 ",$79.78 ,$0.00 ,0,0,3,0,22,32,0,0,150075,1390.308446,45792,42735,4855,24270,10946,14567,40935,13829,101017,2919,1938,3483,2730,14912
CA,CA12,201908,CLF,1139,72.74539069,0.557506585,2.061645303,"$3,184.42 ",$594.28 ,$558.90 ,"$1,904.66 ",$126.59 ,$0.00 ,17,0,28,17,339,511,3,1,978130,5958.095977,328577,304624,41276,147389,92035,114438,279979,108140,686675,23756,12508,28262,25805,16750
CA,CA13,201908,CLF,464,73.81034483,0.504310345,1.40575,"$3,551.09 ",$989.04 ,"$1,078.98 ","$1,348.90 ",$134.17 ,$0.00 ,7,1,14,4,101,151,1,6,342954,21389.49918,163854,119622,10594,41422,24903,67475,74845,21273,143965,5802,14241,5844,5879,17935
CA,CA14,201908,CLF,688,76.2747093,0.566860465,1.091046512,"$3,993.90 ","$1,784.73 ",$998.11 ,$955.98 ,$255.08 ,$0.00 ,12,0,17,15,133,202,1,8,2255381,3124.860076,789873,749021,60919,189668,113096,295103,502048,188257,1461149,154299,25948,59669,38303,48904
CA,CA15,201908,CLF,95,76.69473684,0.663157895,1.422526316,"$5,935.35 ","$2,819.40 ","$2,191.73 ",$803.86 ,$120.36 ,$0.00 ,3,0,2,1,18,27,0,0,269075,1935.645521,84795,79606,14912,48433,23145,29320,80062,34066,193067,3236,5216,7611,5801,5926
CA,CA16,201908,CLF,1532,75.17950392,0.572454308,1.138643603,"$3,781.55 ","$1,504.99 ","$1,194.47 ",$863.43 ,$218.67 ,$0.00 ,11,1,47,15,341,414,4,7,4673221,2470.336258,1796567,1692047,128698,373438,232541,689629,936866,360315,2804353,396804,19220,110888,205390,80356
CA,CA17,201908,CLF,153,76.47712418,0.594771242,1.25954902,"$5,735.82 ","$3,082.45 ","$1,177.81 ","$1,279.22 ",$196.35 ,$0.00 ,3,0,2,1,30,35,0,0,539301,1496.015066,181213,172682,26130,73664,35012,67770,146907,48530,309505,12059,7723,11489,11100,5269
CA,CA18,201908,CLF,319,75.52664577,0.592476489,1.225868339,"$4,294.39 ","$1,941.28 ","$1,206.88 ",$961.89 ,$184.35 ,$0.00 ,7,0,10,5,91,89,0,6,732212,1392.385418,241055,226727,28989,96905,53972,89461,201506,62038,494325,20238,8143,16525,14450,15994
CA,CA19,201908,CLF,1052,75.0865019,0.545627376,1.160352662,"$3,071.96 ","$1,055.43 ",$948.84 ,$885.76 ,$181.93 ,$0.00 ,9,0,19,13,234,291,1,7,2291738,5095.099057,896341,819372,75758,168734,134416,335498,532415,114749,1083594,101802,25772,34828,51388,38576
CA,CA2,201908,CLF,1313,71.33130236,0.539223153,1.30290556,"$1,611.53 ",$332.61 ,$334.18 ,$626.79 ,$317.96 ,$0.00 ,15,1,62,1,273,341,2,2,180216,4176.578436,57468,44057,10782,33928,15883,22446,51676,34263,160443,3448,6076,4616,3242,9708
CA,CA20,201908,CLF,165,73.36969697,0.563636364,1.201648485,"$6,209.35 ","$3,338.76 ","$1,822.53 ",$947.82 ,$100.23 ,$0.00 ,2,0,5,5,39,40,0,0,438530,821.7515515,156896,149067,15346,36031,23696,64390,98813,20223,269660,13520,4468,7695,7541,10444
CA,CA21,201908,CLF,296,76.32432432,0.581081081,1.218293919,"$2,705.41 ","$1,005.28 ",$751.16 ,$798.58 ,$150.39 ,$0.00 ,4,0,9,2,81,92,1,2,641847,2324.181643,263188,238371,17271,57501,43401,116457,130712,38050,249451,23427,13544,12933,11677,12597
CA,CA22,201908,CLF,83,75.72289157,0.506024096,1.098325301,"$2,883.28 ","$1,197.50 ",$583.93 ,$850.09 ,$251.76 ,$0.00 ,4,0,2,2,13,19,1,0,171365,1234.545845,62685,58539,6792,22175,14964,23303,45990,13426,84511,4555,4913,3992,3786,2411
CA,CA23,201908,CLF,398,75.25879397,0.527638191,1.045927136,"$3,305.09 ","$1,502.93 ",$880.23 ,$694.41 ,$227.52 ,$0.00 ,5,0,12,2,77,74,0,3,151906,9005.172163,84579,59685,4117,9269,9764,35175,25619,1701,28770,2723,7154,1011,2769,11716
CA,CA24,201908,CLF,334,74.53293413,0.508982036,1.114188623,"$3,481.97 ","$1,512.80 ","$1,122.18 ",$764.53 ,$82.46 ,$0.00 ,5,0,11,0,73,72,0,3,428006,8864.022501,193696,163983,16804,39396,35478,79271,91192,17615,138500,10651,26639,6204,11021,9809
